Date 1,Time 1,RSSI,Badge,Date 2,Badge to Badge 1,6,7,8
2020-10-23,16:55:44:,189,26,2020-10-23,16:55:44,[9:216],,
2020-10-23,16:55:45:,190,09,2020-10-23,16:55:45,[26:218],[26:218],
2020-10-23,16:55:52:,189,26,2020-10-23,16:55:52,[9:216],,
2020-10-23,16:55:58:,190,09,2020-10-23,16:55:53,,,
2020-10-23,16:55:59:,189,26,2020-10-23,16:56:00,[9:216],,
2020-10-23,16:56:06:,190,09,2020-10-23,16:56:01,[26:218],[26:218],
2020-10-23,16:56:09:,188,26,2020-10-23,16:56:08,[9:216],,
2020-10-23,16:56:12:,190,09,2020-10-23,16:56:09,,,
2020-10-23,16:56:15:,188,26,2020-10-23,16:56:16,[9:216],,
2020-10-23,16:56:17:,190,09,2020-10-23,16:56:17,[26:218],[26:218],
2020-10-23,16:56:26:,190,09,2020-10-23,16:56:25,,,
2020-10-23,16:56:29:,188,26,2020-10-23,16:56:24,[9:216],,
2020-10-23,16:56:36:,190,09,2020-10-23,16:56:33,[26:218],,
2020-10-23,16:56:37:,188,26,2020-10-23,16:56:32,[9:216],,
2020-10-23,16:56:41:,190,09,2020-10-23,16:56:41,[26:218],,
2020-10-23,16:56:44:,188,26,2020-10-23,16:56:40,[9:216],,
2020-10-23,16:56:50:,190,09,2020-10-23,16:56:49,[26:218],,
2020-10-23,16:56:54:,188,26,2020-10-23,16:56:48,[9:216],,
2020-10-23,16:56:57:,189,26,2020-10-23,16:56:56,[9:215],,
2020-10-23,16:57:03:,190,09,2020-10-23,16:56:57,[26:218],,
2020-10-23,16:57:05:,191,09,2020-10-23,16:57:05,[26:217],,
2020-10-23,16:57:07:,188,26,2020-10-23,16:57:04,,,
2020-10-23,16:57:14:,190,09,2020-10-23,16:57:13,[26:218],,
2020-10-23,16:57:17:,189,26,2020-10-23,16:57:12,[9:216],[9:216],
2020-10-23,16:57:23:,189,26,2020-10-23,16:57:20,[9:215],,
2020-10-23,16:57:24:,190,09,2020-10-23,16:57:21,[26:218],,
2020-10-23,16:57:31:,190,09,2020-10-23,16:57:29,[26:218],,
2020-10-23,16:57:31:,189,26,2020-10-23,16:57:28,[9:216],,
2020-10-23,16:57:36:,190,09,2020-10-23,16:57:37,[26:218],,
2020-10-23,16:57:39:,189,26,2020-10-23,16:57:36,[9:216],,
2020-10-23,16:57:45:,189,26,2020-10-23,16:57:44,[9:216],,
2020-10-23,16:57:51:,190,09,2020-10-23,16:57:45,[26:218],,
2020-10-23,16:57:52:,189,26,2020-10-23,16:57:52,,,
2020-10-23,16:57:59:,190,09,2020-10-23,16:57:53,[26:218],,
2020-10-23,16:58:00:,191,09,2020-10-23,16:58:01,[26:218],,
2020-10-23,16:58:01:,189,26,2020-10-23,16:58:00,[9:216],,
2020-10-23,16:58:09:,190,09,2020-10-23,16:58:09,[26:218],,
2020-10-23,16:58:13:,189,26,2020-10-23,16:58:08,[9:216],[9:216],
2020-10-23,16:58:18:,190,09,2020-10-23,16:58:17,[26:218],,
2020-10-23,16:58:19:,189,26,2020-10-23,16:58:16,[9:216],,
2020-10-23,16:58:28:,189,26,2020-10-23,16:58:24,[9:215],,
2020-10-23,16:58:31:,191,09,2020-10-23,16:58:25,[26:218],,
2020-10-23,16:58:31:,189,26,2020-10-23,16:58:32,,,
2020-10-23,16:58:32:,191,09,2020-10-23,16:58:33,[26:218],[26:218],
2020-10-23,16:58:44:,190,09,2020-10-23,16:58:41,,,
2020-10-23,16:58:46:,189,26,2020-10-23,16:58:40,[9:216],[9:216],
2020-10-23,16:58:49:,189,26,2020-10-23,16:58:48,[9:215],,
2020-10-23,16:58:55:,191,09,2020-10-23,16:58:49,[26:218],,
2020-10-23,16:58:57:,189,26,2020-10-23,16:58:56,,,
2020-10-23,16:59:01:,190,09,2020-10-23,16:58:57,[26:218],,
2020-10-23,16:59:05:,189,26,2020-10-23,16:59:04,[9:216],[9:216],
2020-10-23,16:59:10:,190,09,2020-10-23,16:59:05,[26:218],,
2020-10-23,16:59:16:,189,26,2020-10-23,16:59:12,[9:216],,
2020-10-23,16:59:18:,190,09,2020-10-23,16:59:13,[26:218],,
2020-10-23,16:59:23:,190,09,2020-10-23,16:59:21,[26:218],,
2020-10-23,16:59:24:,189,26,2020-10-23,16:59:20,[9:216],,
2020-10-23,16:59:31:,190,09,2020-10-23,16:59:29,[26:218],,
2020-10-23,16:59:33:,189,26,2020-10-23,16:59:28,[9:216],,
2020-10-23,16:59:36:,190,09,2020-10-23,16:59:37,[26:218],,
2020-10-23,16:59:41:,189,26,2020-10-23,16:59:36,[9:216],,
2020-10-23,16:59:50:,189,26,2020-10-23,16:59:44,[9:216],,
2020-10-23,16:59:50:,190,09,2020-10-23,16:59:45,[26:218],,
2020-10-23,16:59:57:,189,26,2020-10-23,16:59:52,[9:216],,
2020-10-23,16:59:57:,190,09,2020-10-23,16:59:53,[26:218],,
2020-10-23,17:00:02:,189,26,2020-10-23,17:00:00,[9:216],,
2020-10-23,17:00:06:,190,09,2020-10-23,17:00:01,[26:218],,
2020-10-23,17:00:07:,189,26,2020-10-23,17:00:08,[9:216],,
2020-10-23,17:00:10:,191,09,2020-10-23,17:00:09,[26:218],[26:218],
2020-10-23,17:00:18:,191,09,2020-10-23,17:00:17,,,
2020-10-23,17:00:19:,189,26,2020-10-23,17:00:16,[9:216],,
2020-10-23,17:00:23:,189,26,2020-10-23,17:00:24,[9:216],,
2020-10-23,17:00:27:,190,09,2020-10-23,17:00:25,[26:218],[26:218],
2020-10-23,17:00:32:,189,26,2020-10-23,17:00:32,[9:215],,
2020-10-23,17:00:33:,190,09,2020-10-23,17:00:33,[26:218],,
2020-10-23,17:00:40:,189,26,2020-10-23,17:00:40,[9:216],,
2020-10-23,17:00:41:,190,09,2020-10-23,17:00:41,[26:218],,
2020-10-23,17:00:48:,189,26,2020-10-23,17:00:48,[9:215],,
2020-10-23,17:00:48:,190,09,2020-10-23,17:00:49,[26:218],,
2020-10-23,17:00:58:,190,09,2020-10-23,17:00:57,,,
2020-10-23,17:01:02:,188,26,2020-10-23,17:00:56,[9:216],,
2020-10-23,17:01:04:,190,09,2020-10-23,17:01:05,[26:218],,
2020-10-23,17:01:05:,189,26,2020-10-23,17:01:04,[9:216],,
2020-10-23,17:01:13:,189,26,2020-10-23,17:01:12,[9:216],,
2020-10-23,17:01:14:,190,09,2020-10-23,17:01:13,[26:218],,
2020-10-23,17:01:19:,189,26,2020-10-23,17:01:20,[9:216],,
2020-10-23,17:01:25:,190,09,2020-10-23,17:01:21,[26:218],[26:218],
2020-10-23,17:01:31:,189,26,2020-10-23,17:01:28,[9:216],,
2020-10-23,17:01:35:,190,09,2020-10-23,17:01:29,,,
2020-10-23,17:01:36:,189,26,2020-10-23,17:01:36,,,
2020-10-23,17:01:40:,190,09,2020-10-23,17:01:37,[26:218],,
2020-10-23,17:01:43:,189,26,2020-10-23,17:01:44,[9:216],[9:215],
2020-10-23,17:01:48:,190,09,2020-10-23,17:01:45,[26:218],[26:218],
2020-10-23,17:01:52:,189,26,2020-10-23,17:01:52,[9:216],,
2020-10-23,17:01:59:,190,09,2020-10-23,17:01:53,,,
2020-10-23,17:02:03:,189,26,2020-10-23,17:02:00,,,
2020-10-23,17:02:04:,190,09,2020-10-23,17:02:01,[26:218],,
2020-10-23,17:02:10:,189,26,2020-10-23,17:02:08,[9:216],[9:216],
2020-10-23,17:02:11:,190,09,2020-10-23,17:02:09,[26:218],,
2020-10-23,17:02:21:,190,09,2020-10-23,17:02:17,[26:218],,
2020-10-23,17:02:21:,189,26,2020-10-23,17:02:16,[9:216],,
2020-10-23,17:02:23:,189,26,2020-10-23,17:02:24,[9:216],,
2020-10-23,17:02:30:,190,09,2020-10-23,17:02:25,[26:218],[26:218],
2020-10-23,17:02:37:,189,26,2020-10-23,17:02:32,[9:216],,
2020-10-23,17:02:39:,190,09,2020-10-23,17:02:33,,,
2020-10-23,17:02:41:,189,26,2020-10-23,17:02:40,[9:216],,
2020-10-23,17:02:44:,190,09,2020-10-23,17:02:41,[26:218],,
2020-10-23,17:02:48:,189,26,2020-10-23,17:02:48,[9:216],,
2020-10-23,17:02:50:,191,09,2020-10-23,17:02:49,[26:218],[26:218],
2020-10-23,17:02:57:,190,09,2020-10-23,17:02:57,,,
2020-10-23,17:02:58:,189,26,2020-10-23,17:02:56,[9:216],,
2020-10-23,17:03:05:,191,09,2020-10-23,17:03:05,[26:218],,
2020-10-23,17:03:07:,189,26,2020-10-23,17:03:04,[9:216],,
2020-10-23,17:03:12:,190,09,2020-10-23,17:03:13,[26:218],,
2020-10-23,17:03:18:,189,26,2020-10-23,17:03:12,[9:216],,
2020-10-23,17:03:21:,190,09,2020-10-23,17:03:21,[26:218],,
2020-10-23,17:03:23:,189,26,2020-10-23,17:03:20,[9:216],,
2020-10-23,17:03:32:,189,26,2020-10-23,17:03:28,[9:216],,
2020-10-23,17:03:33:,190,09,2020-10-23,17:03:29,[26:218],,
2020-10-23,17:03:36:,190,09,2020-10-23,17:03:37,[26:218],,
2020-10-23,17:03:37:,189,26,2020-10-23,17:03:36,[9:216],,
2020-10-23,17:03:47:,190,09,2020-10-23,17:03:45,[26:218],,
2020-10-23,17:03:49:,189,26,2020-10-23,17:03:44,[9:216],,
2020-10-23,17:03:57:,188,26,2020-10-23,17:03:52,[9:215],,
2020-10-23,17:03:59:,190,09,2020-10-23,17:03:53,[26:218],,
2020-10-23,17:04:04:,190,09,2020-10-23,17:04:01,[26:218],,
2020-10-23,17:04:05:,189,26,2020-10-23,17:04:00,,,
2020-10-23,17:04:07:,189,26,2020-10-23,17:04:08,[9:216],[9:216],
2020-10-23,17:04:09:,190,09,2020-10-23,17:04:09,[26:218],[26:217],
2020-10-23,17:04:19:,190,09,2020-10-23,17:04:17,,,
2020-10-23,17:04:22:,189,26,2020-10-23,17:04:16,[9:215],,
2020-10-23,17:04:24:,188,26,2020-10-23,17:04:24,[9:216],,
2020-10-23,17:04:25:,190,09,2020-10-23,17:04:25,[26:218],[26:218],
2020-11-12,19:04:47:,183,15,2020-11-12,19:04:43,[14:198],,
2020-11-12,19:04:49:,176,14,2020-11-12,19:04:49,[15:202],,
2020-11-12,19:04:55:,187,15,2020-11-12,19:04:51,[14:198],,
2020-11-12,19:04:58:,190,15,2020-11-12,19:04:59,,,
2020-11-12,19:05:03:,177,14,2020-11-12,19:04:57,[15:203],,
2020-11-12,19:05:06:,177,14,2020-11-12,19:05:05,[15:203],,
2020-11-12,19:05:09:,189,15,2020-11-12,19:05:07,[14:199],,
2020-11-12,19:05:13:,174,14,2020-11-12,19:05:13,[15:203],,
2020-11-12,19:05:14:,192,15,2020-11-12,19:05:15,[14:199],[14:199],
2020-11-12,19:05:22:,178,14,2020-11-12,19:05:21,[15:203],,
2020-11-12,19:05:22:,192,15,2020-11-12,19:05:23,,,
2020-11-12,19:05:29:,177,14,2020-11-12,19:05:29,[15:203],,
2020-11-12,19:05:35:,185,15,2020-11-12,19:05:31,[14:199],[14:198],
2020-11-12,19:05:41:,185,15,2020-11-12,19:05:39,,,
2020-11-12,19:05:42:,177,14,2020-11-12,19:05:37,[15:203],,
2020-11-12,19:05:46:,178,14,2020-11-12,19:05:45,[15:203],,
2020-11-12,19:05:47:,186,15,2020-11-12,19:05:47,[14:198],[14:198],
2020-11-12,19:05:57:,186,15,2020-11-12,19:05:55,,,
2020-11-12,19:05:58:,177,14,2020-11-12,19:05:53,[15:203],,
2020-11-12,19:06:08:,173,14,2020-11-12,19:06:01,[15:203],,
2020-11-12,19:06:09:,182,15,2020-11-12,19:06:03,[14:198],,
2020-11-12,19:06:12:,186,15,2020-11-12,19:06:11,[14:198],,
2020-11-12,19:06:15:,176,14,2020-11-12,19:06:09,,,
2020-11-12,19:06:17:,176,14,2020-11-12,19:06:17,[15:203],[15:203],
2020-11-12,19:06:19:,186,15,2020-11-12,19:06:19,[14:199],[14:198],
2020-11-12,19:06:29:,190,15,2020-11-12,19:06:27,,,
2020-11-12,19:06:32:,175,14,2020-11-12,19:06:25,[15:203],,
2020-11-12,19:06:36:,175,14,2020-11-12,19:06:33,[15:203],,
2020-11-12,19:06:38:,191,15,2020-11-12,19:06:35,[14:199],,
2020-11-12,19:06:41:,175,14,2020-11-12,19:06:41,[15:203],,
2020-11-12,19:06:44:,191,15,2020-11-12,19:06:43,[14:199],[14:198],
2020-11-12,19:06:52:,186,15,2020-11-12,19:06:51,,,
2020-11-12,19:06:55:,172,14,2020-11-12,19:06:49,[15:203],,
2020-11-12,19:07:01:,180,15,2020-11-12,19:06:59,[14:199],,
2020-11-12,19:07:04:,173,14,2020-11-12,19:06:57,[15:203],,
2020-11-12,19:07:06:,171,14,2020-11-12,19:07:05,[15:203],,
2020-11-12,19:07:10:,181,15,2020-11-12,19:07:07,[14:199],[14:199],
2020-11-12,19:07:17:,173,14,2020-11-12,19:07:13,[15:203],,
2020-11-12,19:07:17:,185,15,2020-11-12,19:07:15,,,
2020-11-12,19:07:26:,169,14,2020-11-12,19:07:21,[15:203],,
2020-11-12,19:07:29:,181,15,2020-11-12,19:07:23,[14:198],,
2020-11-12,19:07:32:,169,14,2020-11-12,19:07:29,,,
2020-11-12,19:07:37:,185,15,2020-11-12,19:07:31,[14:198],,
2020-11-12,19:07:38:,170,14,2020-11-12,19:07:37,[15:203],,
2020-11-12,19:07:41:,184,15,2020-11-12,19:07:39,[14:198],[14:198],
2020-11-12,19:07:46:,169,14,2020-11-12,19:07:45,[15:203],[15:203],
2020-11-12,19:07:47:,183,15,2020-11-12,19:07:47,[14:198],,
2020-11-12,19:07:57:,168,14,2020-11-12,19:07:53,[15:203],,
2020-11-12,19:08:00:,184,15,2020-11-12,19:07:55,,,
2020-11-12,19:08:02:,177,14,2020-11-12,19:08:01,[15:203],,
2020-11-12,19:08:09:,187,15,2020-11-12,19:08:03,[14:198],,
2020-11-12,19:08:10:,187,15,2020-11-12,19:08:11,[14:198],,
2020-11-12,19:08:14:,177,14,2020-11-12,19:08:09,,,
2020-11-12,19:08:23:,177,14,2020-11-12,19:08:17,[15:203],[15:203],
2020-11-12,19:08:24:,185,15,2020-11-12,19:08:19,[14:199],,
2020-11-12,19:08:28:,177,14,2020-11-12,19:08:25,[15:203],,
2020-11-12,19:08:32:,184,15,2020-11-12,19:08:27,[14:198],,
2020-11-12,19:08:35:,176,14,2020-11-12,19:08:33,,,
2020-11-12,19:08:40:,190,15,2020-11-12,19:08:35,[14:198],,
2020-11-12,19:08:41:,177,14,2020-11-12,19:08:41,[15:203],,
2020-11-12,19:08:45:,191,15,2020-11-12,19:08:43,[14:198],[14:198],
2020-11-12,19:08:52:,189,15,2020-11-12,19:08:51,,,
2020-11-12,19:08:54:,177,14,2020-11-12,19:08:49,[15:203],[15:203],
2020-11-12,19:08:57:,177,14,2020-11-12,19:08:57,[15:203],,
2020-11-12,19:09:04:,184,15,2020-11-12,19:08:59,[14:198],[14:198],
2020-11-12,19:09:07:,191,15,2020-11-12,19:09:07,,,
2020-11-12,19:09:07:,181,14,2020-11-12,19:09:05,[15:203],,
2020-11-12,19:09:15:,181,14,2020-11-12,19:09:13,[15:203],,
2020-11-12,19:09:21:,191,15,2020-11-12,19:09:15,[14:199],,
2020-11-12,19:09:23:,181,14,2020-11-12,19:09:21,,,
2020-11-12,19:09:29:,181,14,2020-11-12,19:09:29,[15:203],,
2020-11-12,19:09:29:,191,15,2020-11-12,19:09:23,[14:199],,
2020-11-12,19:09:37:,193,15,2020-11-12,19:09:31,[14:199],[14:199],
2020-11-12,19:09:37:,182,14,2020-11-12,19:09:37,[15:203],,
2020-11-12,19:09:40:,192,15,2020-11-12,19:09:39,[14:198],,
2020-11-12,19:09:46:,178,14,2020-11-12,19:09:45,[15:205],[15:203],
2020-11-12,19:09:49:,194,15,2020-11-12,19:09:47,[14:198],,
2020-11-12,19:09:56:,194,15,2020-11-12,19:09:55,,,
2020-11-12,19:09:57:,179,14,2020-11-12,19:09:53,[15:203],,
2020-11-12,19:10:01:,181,14,2020-11-12,19:10:01,[15:203],,
2020-11-12,19:10:09:,193,15,2020-11-12,19:10:03,[14:198],[14:198],
2020-11-12,19:10:11:,195,15,2020-11-12,19:10:11,,,
2020-11-12,19:10:12:,182,14,2020-11-12,19:10:09,,,
2020-11-12,19:10:17:,181,14,2020-11-12,19:10:17,[15:203],[15:203],
2020-11-12,19:10:23:,194,15,2020-11-12,19:10:19,[14:198],[14:198],
2020-11-12,19:10:31:,182,14,2020-11-12,19:10:25,[15:203],,
2020-11-12,19:10:32:,194,15,2020-11-12,19:10:27,,,
2020-11-12,19:10:34:,196,15,2020-11-12,19:10:35,[14:198],,
2020-11-12,19:10:38:,182,14,2020-11-12,19:10:33,[15:203],,
2020-11-12,19:10:44:,182,14,2020-11-12,19:10:41,[15:203],,
2020-11-12,19:10:49:,195,15,2020-11-12,19:10:43,[14:198],,
2020-11-12,19:10:55:,182,14,2020-11-12,19:10:49,,,
2020-11-12,19:10:57:,195,15,2020-11-12,19:10:51,[14:198],,
2020-11-12,19:10:59:,182,14,2020-11-12,19:10:57,[15:203],,
2020-11-12,19:11:05:,195,15,2020-11-12,19:10:59,[14:198],,
2020-11-12,19:11:07:,195,15,2020-11-12,19:11:07,[14:198],,
2020-11-12,19:11:10:,182,14,2020-11-12,19:11:05,[15:203],,
2020-11-12,19:11:14:,181,14,2020-11-12,19:11:13,[15:203],[15:203],
2020-11-12,19:11:15:,194,15,2020-11-12,19:11:15,[14:198],[14:198],
2020-11-12,19:11:27:,181,14,2020-11-12,19:11:21,[15:203],,
2020-11-12,19:11:28:,194,15,2020-11-12,19:11:23,,,
2020-11-12,19:11:32:,194,15,2020-11-12,19:11:31,[14:198],,
2020-11-12,19:11:34:,181,14,2020-11-12,19:11:29,[15:202],,
2020-11-12,19:11:38:,181,14,2020-11-12,19:11:37,[15:205],,
2020-11-12,19:11:44:,194,15,2020-11-12,19:11:39,[14:198],,
2020-11-12,19:11:47:,181,14,2020-11-12,19:11:45,[15:203],,
2020-11-12,19:11:49:,194,15,2020-11-12,19:11:47,[14:198],,
2020-11-12,19:11:54:,181,14,2020-11-12,19:11:53,[15:202],,
2020-11-12,19:11:55:,193,15,2020-11-12,19:11:55,[14:198],[14:198],
2020-11-12,19:12:03:,182,14,2020-11-12,19:12:01,[15:203],,
2020-11-12,19:12:09:,182,14,2020-11-12,19:12:09,,,
2020-11-12,19:12:10:,195,15,2020-11-12,19:12:03,,,
2020-11-12,19:12:12:,192,15,2020-11-12,19:12:11,[14:199],[14:199],
2020-11-12,19:12:21:,195,15,2020-11-12,19:12:19,,,
2020-11-12,19:12:22:,182,14,2020-11-12,19:12:17,[15:203],[15:202],
2020-11-12,19:12:27:,195,15,2020-11-12,19:12:27,[14:198],,
2020-11-12,19:12:31:,182,14,2020-11-12,19:12:25,[15:203],,
2020-11-12,19:12:35:,195,15,2020-11-12,19:12:35,[14:198],,
2020-11-12,19:12:38:,182,14,2020-11-12,19:12:33,[15:203],,
2020-11-12,19:12:47:,182,14,2020-11-12,19:12:41,[15:203],,
2020-11-12,19:12:47:,195,15,2020-11-12,19:12:43,[14:199],,
2020-11-12,19:12:51:,180,14,2020-11-12,19:12:49,[15:203],,
2020-11-12,19:12:57:,182,14,2020-11-12,19:12:57,,,
2020-11-12,19:12:58:,191,15,2020-11-12,19:12:51,[14:198],,
2020-11-12,19:12:59:,192,15,2020-11-12,19:12:59,[14:198],[14:198],
2020-11-12,19:13:09:,193,15,2020-11-12,19:13:07,,,
2020-11-12,19:13:11:,182,14,2020-11-12,19:13:05,[15:203],[15:203],
2020-11-12,19:13:19:,182,14,2020-11-12,19:13:13,[15:203],,
2020-11-12,19:13:20:,195,15,2020-11-12,19:13:15,[14:198],,
2020-11-12,19:13:23:,195,15,2020-11-12,19:13:23,[14:198],,
2020-11-12,19:13:26:,182,14,2020-11-12,19:13:21,[15:203],,
2020-11-12,19:13:35:,182,14,2020-11-12,19:13:29,[15:203],,
2020-11-12,19:13:35:,195,15,2020-11-12,19:13:31,[14:198],,
2020-11-12,19:13:38:,180,14,2020-11-12,19:13:37,[15:203],,
2020-11-12,19:13:41:,188,15,2020-11-12,19:13:39,[14:199],[14:198],
2020-11-12,19:13:47:,182,14,2020-11-12,19:13:45,[15:203],,
2020-11-12,19:13:50:,188,15,2020-11-12,19:13:47,,,
2020-11-12,19:13:58:,181,14,2020-11-12,19:13:53,[15:203],,
2020-11-12,19:14:01:,186,15,2020-11-12,19:13:55,[14:198],,
2020-11-12,19:14:04:,188,15,2020-11-12,19:14:03,[14:199],,
2020-11-12,19:14:06:,181,14,2020-11-12,19:14:01,,,
2020-11-12,19:14:12:,181,14,2020-11-12,19:14:09,[15:203],[15:203],
2020-11-12,19:14:13:,185,15,2020-11-12,19:14:11,[14:199],,
2020-11-12,19:14:18:,179,14,2020-11-12,19:14:17,[15:203],,
2020-11-12,19:14:20:,190,15,2020-11-12,19:14:19,[14:199],[14:198],
2020-11-12,19:14:32:,178,14,2020-11-12,19:14:25,[15:203],,
2020-11-12,19:14:33:,188,15,2020-11-12,19:14:27,,,
2020-11-12,19:14:36:,188,15,2020-11-12,19:14:35,[14:199],,
2020-11-12,19:14:37:,178,14,2020-11-12,19:14:33,,,
2020-11-12,19:14:43:,178,14,2020-11-12,19:14:41,[15:203],[15:203],
2020-11-12,19:14:46:,190,15,2020-11-12,19:14:43,[14:198],,
2020-11-12,19:14:51:,181,14,2020-11-12,19:14:49,[15:203],,
2020-11-12,19:14:57:,189,15,2020-11-12,19:14:51,[14:199],,
2020-11-12,19:15:00:,191,15,2020-11-12,19:14:59,[14:198],,
2020-11-12,19:15:00:,178,14,2020-11-12,19:14:57,,,
2020-11-12,19:15:05:,178,14,2020-11-12,19:15:05,[15:203],[15:203],
2020-11-12,19:15:09:,190,15,2020-11-12,19:15:07,[14:199],[14:199],
2020-11-12,19:15:16:,190,15,2020-11-12,19:15:15,,,
2020-11-12,19:15:17:,177,14,2020-11-12,19:15:13,[15:203],,
2020-11-12,19:15:27:,181,14,2020-11-12,19:15:21,[15:203],,
2020-11-12,19:15:27:,192,15,2020-11-12,19:15:23,[14:199],,
2020-11-12,19:15:30:,180,14,2020-11-12,19:15:29,[15:204],,
2020-11-12,19:15:34:,194,15,2020-11-12,19:15:31,[14:200],,
2020-11-12,19:15:37:,179,14,2020-11-12,19:15:37,[15:203],,
2020-11-12,19:15:44:,191,15,2020-11-12,19:15:39,[14:199],[14:199],
2020-11-12,19:15:49:,196,15,2020-11-12,19:15:47,,,
2020-11-12,19:15:51:,180,14,2020-11-12,19:15:45,[15:188],,
2020-11-12,19:15:53:,181,14,2020-11-12,19:15:53,[15:187],,
2020-11-12,19:16:00:,198,15,2020-11-12,19:15:55,[14:194],[14:176],
2020-11-12,19:16:03:,192,15,2020-11-12,19:16:03,,,
2020-11-12,19:16:04:,180,14,2020-11-12,19:16:01,[15:195],,
2020-11-12,19:16:14:,183,14,2020-11-12,19:16:09,[15:200],,
2020-11-12,19:16:16:,217,15,2020-11-12,19:16:11,[14:195],,
2020-11-12,19:16:18:,183,14,2020-11-12,19:16:17,[15:198],,
2020-11-12,19:16:25:,218,15,2020-11-12,19:16:19,[14:195],[14:194],
2020-11-12,19:16:28:,182,14,2020-11-12,19:16:25,,,
2020-11-12,19:16:30:,218,15,2020-11-12,19:16:27,,,
2020-11-12,19:16:34:,183,14,2020-11-12,19:16:33,[15:197],[15:197],
2020-11-12,19:16:35:,217,15,2020-11-12,19:16:35,[14:193],[14:193],
2020-11-12,19:16:43:,183,14,2020-11-12,19:16:41,[15:197],,
2020-11-12,19:16:45:,217,15,2020-11-12,19:16:43,,,
2020-11-12,19:16:56:,218,15,2020-11-12,19:16:51,[14:193],,
2020-11-12,19:16:56:,184,14,2020-11-12,19:16:49,[15:197],,
2020-11-12,19:16:58:,180,14,2020-11-12,19:16:57,[15:199],,
2020-11-12,19:17:02:,217,15,2020-11-12,19:16:59,[14:195],,
2020-11-12,19:17:10:,178,14,2020-11-12,19:17:05,[15:196],,
2020-11-12,19:17:11:,217,15,2020-11-12,19:17:07,[14:190],,
2020-11-12,19:17:16:,218,15,2020-11-12,19:17:15,[14:191],,
2020-11-12,19:17:20:,180,14,2020-11-12,19:17:13,[15:195],,
2020-11-12,19:17:24:,187,14,2020-11-12,19:17:21,[15:198],,
2020-11-12,19:17:27:,217,15,2020-11-12,19:17:23,[14:194],,
2020-11-12,19:17:33:,217,15,2020-11-12,19:17:31,[14:191],,
2020-11-12,19:17:36:,180,14,2020-11-12,19:17:29,[15:195],,
2020-11-12,19:17:40:,174,14,2020-11-12,19:17:37,[15:193],,
2020-11-12,19:17:42:,217,15,2020-11-12,19:17:39,[14:177],,
2020-11-12,19:17:47:,171,14,2020-11-12,19:17:45,[15:189],,
2020-11-12,19:17:50:,217,15,2020-11-12,19:17:47,[14:185],,
2020-11-12,19:17:54:,217,15,2020-11-12,19:17:55,[14:187],,
2020-11-12,19:17:59:,169,14,2020-11-12,19:17:53,[15:191],,
2020-11-12,19:18:08:,217,15,2020-11-12,19:18:03,[14:184],[14:183],
2020-11-12,19:18:15:,164,14,2020-11-12,19:18:09,[15:188],,
2020-11-12,19:18:17:,166,14,2020-11-12,19:18:17,,,
2020-11-12,19:18:17:,217,15,2020-11-12,19:18:11,,,
2020-11-12,19:18:20:,217,15,2020-11-12,19:18:19,[14:185],[14:185],
2020-11-12,19:18:25:,167,14,2020-11-12,19:18:25,[15:188],[15:188],
2020-11-12,19:18:28:,217,15,2020-11-12,19:18:27,[14:184],,
2020-11-12,19:18:36:,217,15,2020-11-12,19:18:35,,,
2020-11-12,19:18:38:,171,14,2020-11-12,19:18:33,[15:188],,
2020-11-12,19:18:44:,166,14,2020-11-12,19:18:41,[15:188],,
2020-11-12,19:18:48:,217,15,2020-11-12,19:18:43,[14:184],,
2020-11-12,19:18:51:,217,15,2020-11-12,19:18:51,[14:186],,
2020-11-12,19:18:53:,166,14,2020-11-12,19:18:49,[15:189],,
2020-11-12,19:18:59:,217,15,2020-11-12,19:18:59,[14:186],,
2020-11-12,19:19:03:,165,14,2020-11-12,19:18:57,[15:189],,
2020-11-12,19:19:06:,166,14,2020-11-12,19:19:05,[15:189],,
2020-11-12,19:19:13:,217,15,2020-11-12,19:19:06,[14:186],,
2020-11-12,19:19:16:,165,14,2020-11-12,19:19:12,,,
2020-11-12,19:19:16:,217,15,2020-11-12,19:19:14,[14:185],,
2020-11-12,19:19:21:,166,14,2020-11-12,19:19:20,[15:189],[15:188],
2020-11-12,19:19:22:,217,15,2020-11-12,19:19:22,[14:185],[14:185],
2020-11-12,19:19:28:,166,14,2020-11-12,19:19:28,[15:189],,
2020-11-12,19:19:34:,217,15,2020-11-12,19:19:30,[14:185],,
2020-11-12,19:19:37:,173,14,2020-11-12,19:19:36,[15:189],,
2020-11-12,19:19:42:,218,15,2020-11-12,19:19:38,[14:187],,
2020-11-12,19:19:49:,174,14,2020-11-12,19:19:44,[15:170],,
2020-11-12,19:19:52:,218,15,2020-11-12,19:19:46,,,
2020-11-12,19:19:54:,218,15,2020-11-12,19:19:54,[14:166],,
2020-11-12,19:19:57:,174,14,2020-11-12,19:19:52,,,
2020-11-12,19:20:01:,174,14,2020-11-12,19:20:00,[15:175],,
2020-11-12,19:20:07:,218,15,2020-11-12,19:20:02,[14:170],[14:170],
2020-11-12,19:20:08:,175,14,2020-11-12,19:20:08,,,
2020-11-12,19:20:14:,218,15,2020-11-12,19:20:10,[14:174],,
2020-11-12,19:20:19:,217,15,2020-11-12,19:20:18,,,
2020-11-12,19:20:23:,173,14,2020-11-12,19:20:16,[15:178],[15:177],
2020-11-12,19:20:24:,173,14,2020-11-12,19:20:24,[15:183],,
